country,year,category,sumPrice,meanPrice
GTM,2018,milk and dairy,11.66,1.9433333333333336
GTM,2018,miscellaneous food,1082.56,23.033191489361705
GTM,2018,pulses and nuts,3106.65,54.50263157894737
GTM,2018,vegetables and fruits,7096.23,23.41990099009901
HND,2018,cereals and tubers,18777.35,293.39609375
HND,2018,pulses and nuts,7317.97,318.1726086956522
HTI,2018,cereals and tubers,913.32,1.8909316770186335
HTI,2018,miscellaneous food,224.29,3.3983333333333334
HTI,2018,oil and fats,422.05,6.3946969696969695
HTI,2018,pulses and nuts,798.49,5.358993288590604
IDN,2018,cereals and tubers,4.35,0.8699999999999999
IDN,2018,"meat, fish and eggs",68.88,4.92
IDN,2018,milk and dairy,3.61,0.722
IDN,2018,miscellaneous food,4.37,0.874
IDN,2018,oil and fats,5.1,1.02
IDN,2018,vegetables and fruits,30.21,3.021
IND,2018,cereals and tubers,2890.89,1.9170358090185675
IND,2018,milk and dairy,296.43,0.6361158798283262
IND,2018,miscellaneous food,2442.44,1.5208219178082192
IND,2018,oil and fats,2793.39,1.4230208863983698
IND,2018,pulses and nuts,1535.72,0.9895103092783504
IND,2018,vegetables and fruits,280.652,0.3499401496259351
IRN,2018,cereals and tubers,29.869999999999997,2.4891666666666663
IRN,2018,"meat, fish and eggs",50.66,4.221666666666667
IRN,2018,miscellaneous food,10.97,0.9141666666666668
IRN,2018,oil and fats,17.48,1.4566666666666668
IRN,2018,pulses and nuts,25.83,2.1525
IRQ,2018,cereals and tubers,512.454,0.7847687595712097
IRQ,2018,"meat, fish and eggs",2810.469,4.30393415007657
IRQ,2018,milk and dairy,1659.34,3.456958333333333
IRQ,2018,miscellaneous food,1053.44,2.158688524590164
IRQ,2018,non-food,4009.55,6.1685384615384615
IRQ,2018,oil and fats,214.67,1.301030303030303
IRQ,2018,pulses and nuts,522.46,1.5977370030581042
IRQ,2018,vegetables and fruits,367.56,1.1631645569620253
JOR,2018,cereals and tubers,789.34,0.9966414141414142
JOR,2018,"meat, fish and eggs",4945.67,5.894719904648391
JOR,2018,milk and dairy,2243.93,3.895711805555555
JOR,2018,miscellaneous food,198.42,0.6889583333333333
JOR,2018,non-food,1720.39,3.982384259259259
JOR,2018,oil and fats,1676.68,5.821805555555556
JOR,2018,pulses and nuts,942.5,2.298780487804878
JOR,2018,vegetables and fruits,1617.71,1.4706454545454546
JPN,2018,cereals and tubers,781.59,8.141562500000001
JPN,2018,milk and dairy,45.02,1.8758333333333337
JPN,2018,miscellaneous food,42.81,1.7837500000000002
JPN,2018,vegetables and fruits,98.1,2.0437499999999997
KAZ,2018,cereals and tubers,37.39,0.3894791666666666
KAZ,2018,"meat, fish and eggs",219.55,4.573958333333334
KAZ,2018,milk and dairy,13.96,0.5816666666666667
KAZ,2018,oil and fats,60.22,1.2545833333333334
KEN,2018,cereals and tubers,5688.34,15.757174515235455
KEN,2018,milk and dairy,5.28,0.44
KEN,2018,miscellaneous food,1.267,0.6335
KEN,2018,non-food,36.0,1.0
KEN,2018,oil and fats,25.79,1.9838461538461536
KEN,2018,pulses and nuts,3991.9,24.047590361445785
KEN,2018,vegetables and fruits,0.097,0.097
KGZ,2018,cereals and tubers,1448.64,0.7738461538461539
KGZ,2018,"meat, fish and eggs",4345.71,3.322408256880734
KGZ,2018,milk and dairy,1875.58,2.2248873072360618
KGZ,2018,miscellaneous food,451.32,0.6598245614035088
KGZ,2018,non-food,288.3,0.6322368421052632
KGZ,2018,oil and fats,1428.0,3.1315789473684212
KGZ,2018,pulses and nuts,984.85,1.4398391812865496
KGZ,2018,vegetables and fruits,1556.415,0.8704781879194631
KHM,2018,cereals and tubers,103.4,0.4437768240343347
KHM,2018,"meat, fish and eggs",744.21,4.252628571428572
KHM,2018,miscellaneous food,0.45,0.225
KHM,2018,non-food,1967.91,6.7858965517241385
KHM,2018,oil and fats,135.88,1.5618390804597702
KHM,2018,pulses and nuts,28.55,0.7930555555555556
KHM,2018,vegetables and fruits,4.01,0.6683333333333333
LAO,2018,cereals and tubers,651.81,0.6754507772020725
LAO,2018,"meat, fish and eggs",8062.256,4.660263583815029
LAO,2018,miscellaneous food,145.35,0.937741935483871
LAO,2018,non-food,343.42,1.0833438485804416
LAO,2018,oil and fats,525.13,1.7504333333333333
LAO,2018,vegetables and fruits,255.01,1.5741358024691356
LBN,2018,"meat, fish and eggs",2082.51,2.3216387959866225
LBN,2018,milk and dairy,425.89,1.458527397260274
LBN,2018,non-food,12185.5,13.539444444444444
LBN,2018,oil and fats,1147.03,7.1689375
LBN,2018,pulses and nuts,1060.45,1.831519861830743
LBN,2018,vegetables and fruits,148.49,0.7314778325123154
LBR,2018,cereals and tubers,11949.46,27.660787037037036
LBR,2018,miscellaneous food,507.59,3.934806201550388
LBR,2018,non-food,1759.74,2.923156146179402
LBR,2018,oil and fats,530.36,3.761418439716312
LBR,2018,pulses and nuts,118.72,0.9062595419847328
LBR,2018,vegetables and fruits,309.25,2.2089285714285714
LBY,2018,cereals and tubers,2684.02,1.698746835443038
LBY,2018,"meat, fish and eggs",14768.18,11.95804048582996
LBY,2018,milk and dairy,3062.4,4.331541725601132
LBY,2018,miscellaneous food,4433.38,2.8806887589343733
LBY,2018,non-food,8366.26,8.36626
LBY,2018,oil and fats,1111.85,3.609902597402597
LBY,2018,pulses and nuts,1328.05,2.170016339869281
LBY,2018,vegetables and fruits,2180.25,2.349407327586207
LKA,2018,cereals and tubers,18.62,0.5642424242424243
LKA,2018,miscellaneous food,2.0999999999999996,0.6999999999999998
LKA,2018,non-food,3.5,0.7
LSO,2018,cereals and tubers,1134.47,3.85874149659864
LSO,2018,oil and fats,133.38,1.389375
LSO,2018,pulses and nuts,164.64,0.9096132596685084
MDA,2018,cereals and tubers,1.0,0.3333333333333333
MDG,2018,cereals and tubers,234.81,0.600537084398977
MDG,2018,miscellaneous food,159.1,0.811734693877551
MDG,2018,oil and fats,236.64,1.2654545454545454
MEX,2018,cereals and tubers,50.71,0.6109638554216867
MEX,2018,pulses and nuts,65.42,1.0903333333333334
MLI,2018,cereals and tubers,1544.8,0.5233062330623306
MLI,2018,pulses and nuts,996.07,0.90882299270073
MMR,2018,cereals and tubers,55.1,0.4709401709401709
MMR,2018,miscellaneous food,30.96,0.2789189189189189
MMR,2018,non-food,689.57,2.9595278969957084
MMR,2018,oil and fats,193.13,1.5207086614173229
MMR,2018,pulses and nuts,147.02,1.2565811965811966
MNG,2018,cereals and tubers,58.13,0.5536190476190477
MNG,2018,"meat, fish and eggs",256.04,2.61265306122449
MNG,2018,milk and dairy,34.42,0.7323404255319149
MOZ,2018,cereals and tubers,680.025,0.6494985673352436
MOZ,2018,miscellaneous food,197.437,1.1091966292134832
MOZ,2018,oil and fats,255.23,1.3648663101604277
MOZ,2018,pulses and nuts,741.15,0.9563225806451612
MRT,2018,cereals and tubers,308.55,0.7434939759036144
MRT,2018,"meat, fish and eggs",3776.59,87.82767441860466
MRT,2018,milk and dairy,27.380000000000003,3.911428571428572
MRT,2018,miscellaneous food,86.27,0.7013821138211381
MRT,2018,non-food,211.36,19.214545454545455
MRT,2018,oil and fats,137.74,1.2189380530973453
MRT,2018,pulses and nuts,12.9,2.15
MWI,2018,cereals and tubers,751.776,0.7632243654822335
MWI,2018,non-food,27.25,1.1354166666666667
MWI,2018,pulses and nuts,280.39,0.994290780141844
NAM,2018,cereals and tubers,404.752,0.8723103448275862
NER,2018,cereals and tubers,7351.37,4.811106020942408
NGA,2018,cereals and tubers,43788.32,21.164001933301112
NGA,2018,"meat, fish and eggs",1792.056,2.918657980456026
NGA,2018,milk and dairy,508.41,3.2800645161290323
NGA,2018,miscellaneous food,248.57,0.7841324921135646
NGA,2018,non-food,123.03,0.6245177664974619
NGA,2018,oil and fats,730.41,1.799039408866995
NGA,2018,pulses and nuts,25443.41,29.828147713950763
NGA,2018,vegetables and fruits,372.504,0.4418790035587189
NIC,2018,cereals and tubers,1454.67,10.937368421052632
NIC,2018,"meat, fish and eggs",136.84,2.4435714285714285
NIC,2018,milk and dairy,26.58,1.8985714285714284
NIC,2018,miscellaneous food,78.98,1.3163333333333334
NIC,2018,non-food,51.09,3.6492857142857145
NIC,2018,oil and fats,26.65,1.2113636363636362
NIC,2018,pulses and nuts,880.25,22.00625
NIC,2018,vegetables and fruits,57.06,0.425820895522388
NPL,2018,cereals and tubers,63.44,0.4040764331210191
PAK,2018,cereals and tubers,74.79,0.4323121387283237
PAK,2018,"meat, fish and eggs",89.48,1.1471794871794871
PAK,2018,milk and dairy,26.51,0.7164864864864865
PAK,2018,miscellaneous food,18.277,0.3448490566037736
PAK,2018,non-food,348.67,2.582740740740741
PAK,2018,oil and fats,134.85,1.5680232558139535
PAK,2018,pulses and nuts,124.7,1.056779661016949
PAN,2018,cereals and tubers,462.78,10.517727272727273
PAN,2018,pulses and nuts,2103.87,39.695660377358486
PER,2018,cereals and tubers,115.25,0.9604166666666668
PER,2018,"meat, fish and eggs",9.89,2.4725
PER,2018,miscellaneous food,5.38,0.7685714285714286
PER,2018,oil and fats,17.05,2.13125
PHL,2018,cereals and tubers,570.31,0.8411651917404129
PHL,2018,"meat, fish and eggs",2082.085,2.8136283783783784
PHL,2018,pulses and nuts,207.51,1.5840458015267176
PHL,2018,vegetables and fruits,1243.77,1.3896871508379889
PRY,2018,cereals and tubers,32.61,0.5435
PSE,2018,cereals and tubers,5943.38,15.558586387434556
PSE,2018,"meat, fish and eggs",4778.91,8.657445652173912
PSE,2018,milk and dairy,2941.06,6.745550458715596
PSE,2018,miscellaneous food,455.92,1.6948698884758364
PSE,2018,non-food,220.38,1.3040236686390532
PSE,2018,oil and fats,1381.42,7.674555555555556
PSE,2018,pulses and nuts,382.11,2.158813559322034
PSE,2018,vegetables and fruits,626.69,1.2409702970297032
RUS,2018,cereals and tubers,16.91,0.2486764705882353
RWA,2018,cereals and tubers,793.691,0.5110695428203478
RWA,2018,"meat, fish and eggs",450.45,2.229950495049505
RWA,2018,miscellaneous food,204.83,0.6850501672240803
RWA,2018,oil and fats,431.38,1.760734693877551
RWA,2018,pulses and nuts,76.31,0.4263128491620112
RWA,2018,vegetables and fruits,70.808,0.2276784565916399
SDN,2018,cereals and tubers,9229.39,24.877061994609164
SDN,2018,non-food,7.62,1.524
SEN,2018,cereals and tubers,620.19,0.4386067892503536
SLE,2018,cereals and tubers,173.84,0.4209200968523002
SLE,2018,"meat, fish and eggs",668.83,3.2001435406698566
SLE,2018,miscellaneous food,486.7,4.345535714285714
SLE,2018,oil and fats,301.74,1.2678151260504202
SLE,2018,pulses and nuts,217.85,1.0423444976076557
SLV,2018,cereals and tubers,1418.27,16.884166666666665
SLV,2018,pulses and nuts,1627.54,32.5508
SOM,2018,cereals and tubers,21273.94,23.984148816234494
SOM,2018,"meat, fish and eggs",55286.46,425.2804615384615
SOM,2018,milk and dairy,6904.7,54.36771653543307
SOM,2018,non-food,7751.63,31.131044176706823
SOM,2018,oil and fats,6271.82,50.17456
SSD,2018,cereals and tubers,780.32,2.5090675241157556
SSD,2018,"meat, fish and eggs",8543.8,88.99791666666665
SSD,2018,miscellaneous food,103.75,2.034313725490196
SSD,2018,non-food,431.0,2.6770186335403725
SSD,2018,oil and fats,171.77,3.123090909090909
SSD,2018,pulses and nuts,383.28,3.141639344262295
SWZ,2018,cereals and tubers,425.03,1.70012
SWZ,2018,miscellaneous food,67.45,0.8537974683544304
SWZ,2018,non-food,19.76,0.8981818181818183
SWZ,2018,oil and fats,7.82,1.564
SWZ,2018,pulses and nuts,76.65,1.782558139534884
SWZ,2018,vegetables and fruits,32.96,0.9694117647058824
SYR,2018,cereals and tubers,389323.49,163.44395046179682
SYR,2018,"meat, fish and eggs",49967.26,35.513333333333335
SYR,2018,milk and dairy,965.18,1.1586794717887154
SYR,2018,miscellaneous food,273.194,0.5174128787878788
SYR,2018,non-food,3601.53,3.1399564080209243
SYR,2018,oil and fats,336.53,1.1891519434628974
SYR,2018,pulses and nuts,1381.13,1.251023550724638
SYR,2018,vegetables and fruits,1496.932,0.6588609154929578
TCD,2018,cereals and tubers,341.1,0.4226765799256506
TCD,2018,"meat, fish and eggs",8482.84,29.55693379790941
TGO,2018,cereals and tubers,99.21,0.5113917525773195
THA,2018,cereals and tubers,13.42,0.3727777777777777
THA,2018,"meat, fish and eggs",16.53,1.3775000000000002
TJK,2018,cereals and tubers,118.31,0.4333699633699633
TJK,2018,"meat, fish and eggs",409.16,2.7277333333333336
TJK,2018,milk and dairy,16.0,0.4848484848484848
TJK,2018,miscellaneous food,255.95,1.651290322580645
TJK,2018,non-food,811.41,3.4381779661016947
TJK,2018,oil and fats,90.88,1.336470588235294
TJK,2018,pulses and nuts,177.66,1.42128
TJK,2018,vegetables and fruits,28.321,0.2302520325203252
TLS,2018,cereals and tubers,20.86,1.8963636363636365
TLS,2018,"meat, fish and eggs",8.84,2.21
TLS,2018,non-food,8.6,1.2285714285714284
TUR,2018,cereals and tubers,168.23,0.8539593908629441
TUR,2018,"meat, fish and eggs",882.57,5.0432571428571435
TUR,2018,milk and dairy,905.89,7.425327868852459
TUR,2018,miscellaneous food,1161.37,4.779300411522633
TUR,2018,non-food,765.674,4.7854624999999995
TUR,2018,oil and fats,270.24,4.43016393442623
TUR,2018,pulses and nuts,326.94,2.534418604651163
TUR,2018,vegetables and fruits,315.5,0.9798136645962732
TZA,2018,cereals and tubers,12822.1,8.991654978962131
TZA,2018,"meat, fish and eggs",2448.97,3.218094612352168
TZA,2018,miscellaneous food,246.54,1.1574647887323943
TZA,2018,oil and fats,753.36,2.58
TZA,2018,pulses and nuts,10906.33,12.22682735426009
TZA,2018,vegetables and fruits,657.46,0.5506365159128979
UGA,2018,cereals and tubers,119.18,0.4414074074074074
UGA,2018,oil and fats,81.52,1.6303999999999998
UGA,2018,pulses and nuts,43.39,0.602638888888889
UGA,2018,vegetables and fruits,3.92,0.2799999999999999
UKR,2018,cereals and tubers,103.97,0.5712637362637363
UKR,2018,"meat, fish and eggs",338.2,3.019642857142857
UKR,2018,milk and dairy,112.49,2.1632692307692305
UKR,2018,miscellaneous food,7.85,0.490625
UKR,2018,non-food,203.71,1.0609895833333334
UKR,2018,oil and fats,97.3,1.7375
UKR,2018,vegetables and fruits,35.39,0.4163529411764706
VEN,2018,non-food,0.0019302899999999,0.0004825724999999
VNM,2018,cereals and tubers,5.18,0.37
YEM,2018,cereals and tubers,1249.62,1.4530465116279068
YEM,2018,"meat, fish and eggs",34661.46,74.06294871794871
YEM,2018,miscellaneous food,339.32,0.8906036745406823
YEM,2018,non-food,12013.87,8.918982925018561
YEM,2018,oil and fats,392.22,2.0322279792746114
YEM,2018,pulses and nuts,1629.38,2.1667287234042556
YEM,2018,vegetables and fruits,466.31,1.240186170212766
ZAF,2018,cereals and tubers,7.59,0.2108333333333333
ZMB,2018,cereals and tubers,849.44,0.4737534857780257
ZMB,2018,non-food,20.53,1.283125
ZMB,2018,pulses and nuts,1698.94,1.6257799043062202
ZWE,2018,cereals and tubers,180.66433,0.5392965074626865
ZWE,2018,"meat, fish and eggs",0.0217,0.0018083333333333
ZWE,2018,miscellaneous food,90.89718,0.8824968932038836
ZWE,2018,non-food,0.009866,0.0002349047619047
ZWE,2018,oil and fats,405.13,2.5008024691358024
ZWE,2018,pulses and nuts,414.03,2.4644642857142856
AFG,2019,cereals and tubers,133.03,0.4734163701067616
AFG,2019,non-food,1424.49,3.709609375
AGO,2019,cereals and tubers,73.3,1.5270833333333331
AGO,2019,milk and dairy,316.35,26.3625
AGO,2019,miscellaneous food,8.280000000000001,2.76
AGO,2019,oil and fats,65.85,5.4875
ARG,2019,cereals and tubers,51.98,0.8383870967741937
ARG,2019,"meat, fish and eggs",2.83,2.83
ARG,2019,milk and dairy,11.25,0.9375
ARG,2019,miscellaneous food,9.45,0.7875
ARM,2019,cereals and tubers,838.7,0.996080760095012
ARM,2019,"meat, fish and eggs",2627.92,3.9816969696969697
ARM,2019,milk and dairy,695.49,2.634431818181818
ARM,2019,miscellaneous food,411.67,1.0395707070707072
ARM,2019,non-food,236.59,0.8961742424242425
ARM,2019,oil and fats,190.32,1.4418181818181817
ARM,2019,pulses and nuts,677.65,1.903511235955056
ARM,2019,vegetables and fruits,745.77,0.8071103896103896
BDI,2019,cereals and tubers,1417.02,0.5365467625899281
BDI,2019,"meat, fish and eggs",6732.81,6.400009505703422
BDI,2019,miscellaneous food,237.83,0.5717067307692308
BDI,2019,non-food,1477.97,1.8046031746031743
BDI,2019,oil and fats,1193.49,1.5419767441860466
BDI,2019,pulses and nuts,343.45,0.5811336717428088
BDI,2019,vegetables and fruits,571.031,0.5517207729468598
BEN,2019,cereals and tubers,1100.808,0.5718483116883117
BEN,2019,"meat, fish and eggs",408.12,2.071675126903554
BEN,2019,oil and fats,551.36,1.303451536643026
BEN,2019,pulses and nuts,761.22,0.8401986754966888
BEN,2019,vegetables and fruits,1947.317,1.245884197056942
BFA,2019,cereals and tubers,8260.54,4.49430903155604
BFA,2019,pulses and nuts,542.73,0.6010299003322259
BGD,2019,cereals and tubers,956.66,7.302748091603053
BGD,2019,oil and fats,27.68,0.7908571428571428
BGD,2019,pulses and nuts,23.7,0.7181818181818181
BLR,2019,cereals and tubers,28.65,0.7958333333333333
BOL,2019,cereals and tubers,9192.349,11.49043625
BOL,2019,"meat, fish and eggs",3409.833,14.509927659574467
BOL,2019,milk and dairy,35.62,0.7123999999999999
BOL,2019,miscellaneous food,65.03,0.7306741573033708
BTN,2019,cereals and tubers,138.64,0.3927478753541076
BTN,2019,miscellaneous food,0.66,0.11
BTN,2019,oil and fats,169.17000000000002,1.3426190476190478
BTN,2019,pulses and nuts,182.45,0.903217821782178
CAF,2019,cereals and tubers,350.577,0.5376947852760736
CAF,2019,"meat, fish and eggs",988.02,4.240429184549356
CAF,2019,oil and fats,253.79,1.3014871794871794
CAF,2019,pulses and nuts,515.69,0.8740508474576272
CHN,2019,cereals and tubers,77.63,0.4733536585365853
CIV,2019,cereals and tubers,131.86,0.5110852713178295
CIV,2019,"meat, fish and eggs",496.65,3.378571428571429
CIV,2019,miscellaneous food,15.29,1.274166666666667
CIV,2019,non-food,2.21,0.5525
CIV,2019,oil and fats,12.71,1.4122222222222225
CIV,2019,pulses and nuts,68.46,0.8665822784810125
CIV,2019,vegetables and fruits,3.79,0.47375
CMR,2019,cereals and tubers,13149.32,17.697604306864065
CMR,2019,"meat, fish and eggs",386.77,2.743049645390071
CMR,2019,oil and fats,1162.65,11.179326923076925
CMR,2019,pulses and nuts,14108.17,42.113940298507465
CMR,2019,vegetables and fruits,2765.45,19.75321428571429
COD,2019,cereals and tubers,567.941,0.7328270967741936
COD,2019,"meat, fish and eggs",1950.66,5.737235294117648
COD,2019,miscellaneous food,320.29,1.0103785488958992
COD,2019,non-food,294.74,1.1603937007874017
COD,2019,oil and fats,357.56,1.391284046692607
COD,2019,pulses and nuts,223.56,1.1523711340206186
COD,2019,vegetables and fruits,30.49,0.8469444444444445
COG,2019,cereals and tubers,248.0,1.1753554502369667
COG,2019,"meat, fish and eggs",675.67,4.3591612903225805
COG,2019,oil and fats,141.88,1.3909803921568626
COG,2019,pulses and nuts,202.57,1.858440366972477
COG,2019,vegetables and fruits,43.89,4.389
COL,2019,cereals and tubers,28566.69,122.0798717948718
COL,2019,"meat, fish and eggs",178.459,2.478597222222222
COL,2019,milk and dairy,35.08,1.754
COL,2019,miscellaneous food,46.38,0.7603278688524591
COL,2019,non-food,1904.62,34.62945454545455
COL,2019,oil and fats,25.43,1.4127777777777777
COL,2019,pulses and nuts,62.42,1.0950877192982456
COL,2019,vegetables and fruits,218.36,0.5869892473118279
CPV,2019,cereals and tubers,49.83,0.906
DJI,2019,cereals and tubers,400.49,1.6346530612244898
DJI,2019,miscellaneous food,23.610000000000003,0.6745714285714287
DJI,2019,non-food,37.24,0.866046511627907
DJI,2019,oil and fats,54.03,1.5008333333333337
DJI,2019,pulses and nuts,31.24,1.3016666666666663
DOM,2019,cereals and tubers,953.53,17.657962962962962
DOM,2019,"meat, fish and eggs",12.08,1.0066666666666666
DOM,2019,pulses and nuts,1450.13,30.211041666666663
ECU,2019,cereals and tubers,914.92,6.266575342465753
EGY,2019,cereals and tubers,15.94,0.498125
EGY,2019,"meat, fish and eggs",100.703,3.4725172413793106
EGY,2019,milk and dairy,18.79,1.1052941176470588
EGY,2019,miscellaneous food,5.95,0.85
EGY,2019,oil and fats,104.92,2.9144444444444444
